Date,Open,High,Low,Close,Adj Close,Volume
2022-02-02,16.853333,16.980000,16.833332,16.980000,16.980000,319350
2022-02-03,16.626667,17.333332,16.626667,17.139999,17.139999,118500
2022-02-04,17.033333,17.040001,16.600000,16.666668,16.666668,101400
2022-02-07,16.799999,16.806667,16.719999,16.766666,16.766666,49050
2022-02-08,16.400000,16.660000,16.400000,16.633333,16.633333,85950
2022-02-09,16.366667,16.573334,16.366667,16.400000,16.400000,135750
2022-02-10,16.466667,16.466667,16.180000,16.240000,16.240000,315900
2022-02-11,16.200001,16.266666,15.906667,15.906667,15.906667,102150
2022-02-14,16.433332,16.433332,16.340000,16.360001,16.360001,200250
2022-02-15,17.486668,17.486668,16.926666,17.053333,17.053333,78600
2022-02-16,17.053333,17.053333,16.806667,16.926666,16.926666,78600
2022-02-17,16.453333,16.686666,16.386667,16.386667,16.386667,84750
2022-02-18,16.453333,16.453333,16.373333,16.446667,16.446667,53100
2022-02-22,16.766666,17.059999,16.466667,16.533333,16.533333,54750
2022-02-23,16.513332,16.513332,16.366667,16.413334,16.413334,50550
2022-02-24,16.173332,16.426666,16.080000,16.426666,16.426666,127950
2022-02-25,16.333332,16.333332,15.666667,16.120001,16.120001,161250
2022-02-28,16.219999,16.306667,16.173332,16.260000,16.260000,199050
2022-03-01,15.980000,15.993333,15.813333,15.813333,15.813333,98250
2022-03-02,15.820000,15.906667,15.813333,15.873333,15.873333,115800
2022-03-03,15.633333,16.139999,15.633333,15.920000,15.920000,131850
2022-03-04,15.773333,16.146667,15.773333,15.826667,15.826667,101400
2022-03-07,15.960000,16.033333,15.766667,15.800000,15.800000,111600
2022-03-08,15.760000,15.820000,15.633333,15.673333,15.673333,198150
2022-03-09,15.733333,15.920000,15.686667,15.760000,15.760000,145500
2022-03-10,15.226667,15.393333,15.226667,15.353333,15.353333,99750
2022-03-11,15.406667,15.413333,15.200000,15.240000,15.240000,136800
2022-03-14,14.853333,14.893333,14.800000,14.800000,14.800000,109350
2022-03-15,15.366667,15.366667,15.180000,15.326667,15.326667,168750
2022-03-16,15.820000,15.926667,15.480000,15.706667,15.706667,94350
2022-03-17,15.373333,15.653333,15.373333,15.586667,15.586667,157650
2022-03-18,15.446667,15.573333,15.373333,15.573333,15.573333,262650
2022-03-21,15.513333,15.926667,15.506667,15.526667,15.526667,80700
2022-03-22,15.680000,15.680000,15.480000,15.606667,15.606667,177300
2022-03-23,15.306667,15.533333,15.280000,15.286667,15.286667,105000
2022-03-24,15.113333,15.186667,14.926667,15.066667,15.066667,36900
2022-03-25,15.400000,15.400000,14.900000,14.933333,14.933333,70500
2022-03-28,14.860000,14.926667,14.860000,14.880000,14.880000,87600
2022-03-29,15.253333,15.693333,15.253333,15.646667,15.646667,83700
2022-03-30,15.260000,15.826667,15.260000,15.700000,15.700000,39750
2022-03-31,15.700000,15.933333,15.700000,15.833333,15.833333,64500
2022-04-01,15.773333,15.773333,15.673333,15.726667,15.726667,76350
2022-04-04,15.766667,15.866667,15.746667,15.826667,15.826667,397050
2022-04-05,16.086666,16.086666,15.460000,15.500000,15.500000,258150
2022-04-06,15.340000,15.413333,15.326667,15.413333,15.413333,74400
2022-04-07,15.120000,15.126667,14.940000,15.020000,15.020000,83700
2022-04-08,14.986667,15.060000,14.986667,15.046667,15.046667,153750
2022-04-11,15.060000,15.060000,14.693333,14.846667,14.846667,238350
2022-04-12,15.080000,15.080000,14.940000,15.000000,15.000000,151950
2022-04-13,14.920000,14.986667,14.860000,14.940000,14.940000,156150
2022-04-14,15.786667,15.786667,14.946667,15.013333,15.013333,317550
2022-04-18,14.666667,14.666667,14.506667,14.506667,14.506667,98550
2022-04-19,14.353333,14.440000,14.353333,14.440000,14.440000,169650
2022-04-20,15.106667,15.180000,15.033333,15.060000,15.060000,81450
2022-04-21,15.086667,15.086667,14.926667,14.933333,14.933333,67500
2022-04-22,14.773333,14.786667,14.653333,14.673333,14.673333,68100
2022-04-25,14.660000,14.700000,14.600000,14.653333,14.653333,135300
2022-04-26,14.673333,14.793333,14.640000,14.693333,14.693333,98850
2022-04-27,13.980000,14.453333,13.980000,14.353333,14.353333,105900
2022-04-28,14.513333,14.680000,14.493333,14.633333,14.633333,142350
2022-04-29,14.693333,14.753333,14.693333,14.700000,14.700000,101100
2022-05-02,15.033333,15.033333,14.766667,14.860000,14.860000,171300
2022-05-03,14.873333,14.940000,14.840000,14.840000,14.840000,106950
2022-05-04,14.966667,15.166667,14.793333,15.093333,15.093333,113550
2022-05-05,14.946667,14.946667,14.773333,14.840000,14.840000,141900
2022-05-06,15.200000,15.286667,15.186667,15.266667,15.266667,313200
2022-05-09,14.666667,14.746667,14.593333,14.606667,14.606667,216750
2022-05-10,14.620000,14.620000,14.433333,14.573333,14.573333,273600
2022-05-11,14.033333,14.700000,14.033333,14.333333,14.333333,173100
2022-05-12,14.446667,14.560000,14.346667,14.446667,14.446667,166350
2022-05-13,14.613333,14.906667,14.613333,14.713333,14.713333,76500
2022-05-16,14.413333,14.560000,14.413333,14.546667,14.546667,113100
2022-05-17,14.286667,14.346667,14.206667,14.340000,14.340000,88050
2022-05-18,14.040000,14.326667,14.040000,14.113333,14.113333,78000
2022-05-19,13.813333,13.880000,13.766667,13.793333,13.793333,112650
2022-05-20,13.853333,13.853333,13.660000,13.766667,13.766667,119400
2022-05-23,13.533333,13.720000,13.533333,13.660000,13.660000,166650
2022-05-24,13.333333,13.593333,13.333333,13.520000,13.520000,118800
2022-05-25,13.580000,13.686667,13.573333,13.680000,13.680000,94800
2022-05-26,13.733333,13.833333,13.733333,13.826667,13.826667,147000
2022-05-27,13.833333,13.866667,13.800000,13.846667,13.846667,210150
2022-05-31,13.853333,14.133333,13.853333,13.920000,13.920000,242700
2022-06-01,14.013333,14.126667,13.946667,13.946667,13.946667,148350
2022-06-02,13.866667,13.920000,13.800000,13.880000,13.880000,195000
2022-06-03,13.866667,13.893333,13.800000,13.846667,13.846667,99900
2022-06-06,13.706667,13.873333,13.700000,13.720000,13.720000,136200
2022-06-07,13.740000,13.846667,13.740000,13.813333,13.813333,296700
2022-06-08,13.786667,13.853333,13.733333,13.793333,13.793333,297150
2022-06-09,13.793333,13.813333,13.646667,13.666667,13.666667,116250
2022-06-10,13.853333,13.920000,13.566667,13.600000,13.600000,327900
2022-06-13,12.893333,13.306667,12.893333,13.160000,13.160000,376050
2022-06-14,13.040000,13.053333,12.840000,12.906667,12.906667,322050
2022-06-15,12.786667,12.993333,12.786667,12.933333,12.933333,318600
2022-06-16,12.833333,12.833333,12.693333,12.740000,12.740000,331650
2022-06-17,12.746667,12.766667,12.666667,12.733333,12.733333,273000
2022-06-21,12.500000,12.733333,12.500000,12.606667,12.606667,336000
2022-06-22,12.760000,12.826667,12.706667,12.766667,12.766667,425100
2022-06-23,13.260000,13.260000,12.820000,12.986667,12.986667,465300
2022-06-24,13.546667,13.546667,13.113333,13.160000,13.160000,154950
2022-06-27,13.033333,13.186667,13.033333,13.140000,13.140000,274950
2022-06-28,13.133333,13.173333,13.046667,13.046667,13.046667,201750
2022-06-29,12.966667,13.026667,12.946667,13.013333,13.013333,132900
2022-06-30,12.846667,12.953333,12.826667,12.933333,12.933333,104550
2022-07-01,12.946667,13.066667,12.926667,13.066667,13.066667,162000
2022-07-05,12.953333,13.066667,12.873333,13.000000,13.000000,259500
2022-07-06,13.046667,13.046667,12.953333,13.000000,13.000000,302850
2022-07-07,13.526667,13.853333,13.526667,13.726667,13.726667,285300
2022-07-08,12.706667,13.160000,12.706667,13.160000,13.160000,212400
2022-07-11,13.200000,13.546667,13.093333,13.513333,13.513333,274800
2022-07-12,13.393333,13.433333,13.340000,13.406667,13.406667,158100
2022-07-13,13.353333,13.493333,13.346667,13.446667,13.446667,98100
2022-07-14,12.580000,13.106667,12.580000,13.086667,13.086667,113400
2022-07-15,13.073333,13.146667,13.073333,13.106667,13.106667,94200
2022-07-18,13.233333,13.273333,13.186667,13.213333,13.213333,286050
2022-07-19,12.933333,13.006667,12.920000,13.000000,13.000000,375300
2022-07-20,12.866667,12.873333,12.773333,12.826667,12.826667,303150
2022-07-21,13.160000,13.160000,12.666667,12.953333,12.953333,108600
2022-07-22,13.100000,13.153333,12.933333,13.046667,13.046667,109350
2022-07-25,13.073333,13.073333,12.866667,13.040000,13.040000,122550
2022-07-26,13.306667,13.306667,12.820000,12.846667,12.846667,146400
2022-07-27,12.626667,13.073333,12.626667,13.073333,13.073333,103200
2022-07-28,13.293333,13.640000,13.233333,13.333333,13.333333,154500
2022-07-29,13.440000,13.566667,13.346667,13.566667,13.566667,81000
2022-08-01,13.920000,13.993333,13.640000,13.720000,13.720000,164700
2022-08-02,13.526667,13.546667,13.346667,13.380000,13.380000,107400
2022-08-03,13.373333,13.373333,13.173333,13.273333,13.273333,217200
2022-08-04,13.073333,13.326667,13.073333,13.293333,13.293333,211500
2022-08-05,13.286667,13.293333,13.220000,13.293333,13.293333,148650
2022-08-08,13.646667,13.646667,13.400000,13.400000,13.400000,166650
2022-08-09,13.133333,13.160000,13.086667,13.120000,13.120000,300900
2022-08-10,13.606667,13.606667,13.460000,13.466667,13.466667,114450
2022-08-11,13.586667,13.593333,13.453333,13.460000,13.460000,93600
2022-08-12,13.566667,13.640000,13.566667,13.640000,13.640000,236400
2022-08-15,14.260000,14.260000,13.866667,13.880000,13.880000,155550
2022-08-16,13.740000,13.766667,13.673333,13.713333,13.713333,439800
2022-08-17,13.893333,13.946667,13.813333,13.906667,13.906667,174450
2022-08-18,13.920000,13.920000,13.680000,13.720000,13.720000,120000
2022-08-19,14.053333,14.053333,13.640000,13.640000,13.640000,96450
2022-08-22,14.260000,14.260000,13.820000,13.840000,13.840000,165600
2022-08-23,13.386667,13.973333,13.386667,13.880000,13.880000,105900
2022-08-24,13.980000,14.013333,13.933333,13.993333,13.993333,52350
2022-08-25,13.973333,14.060000,13.926667,14.040000,14.040000,86100
2022-08-26,13.920000,13.920000,13.706667,13.720000,13.720000,75600
2022-08-29,13.560000,13.593333,13.506667,13.553333,13.553333,244500
2022-08-30,13.866667,13.866667,13.333333,13.386667,13.386667,149400
2022-08-31,13.226667,13.286667,13.186667,13.233333,13.233333,132600
2022-09-01,13.040000,13.180000,12.846667,12.940000,12.940000,256500
2022-09-02,13.200000,13.273333,13.113333,13.133333,13.133333,212400
2022-09-06,12.993333,13.026667,12.920000,13.000000,13.000000,169650
2022-09-07,13.160000,13.246667,13.060000,13.133333,13.133333,193650
2022-09-08,13.546667,13.633333,13.466667,13.593333,13.593333,395850
2022-09-09,14.140000,14.140000,13.653333,13.746667,13.746667,217050
2022-09-12,14.433333,14.433333,13.840000,14.100000,14.100000,200550
2022-09-13,13.280000,13.920000,13.280000,13.560000,13.560000,268950
2022-09-14,13.853333,13.886667,13.766667,13.806667,13.806667,87750
2022-09-15,14.166667,14.166667,13.673333,13.700000,13.700000,158100
2022-09-16,13.833333,13.900000,13.806667,13.900000,13.900000,166050
2022-09-19,13.300000,14.166667,13.300000,13.946667,13.946667,218400
2022-09-20,14.120000,14.120000,13.780000,13.806667,13.806667,235350
2022-09-21,13.686667,13.846667,13.653333,13.686667,13.686667,70800
2022-09-22,13.840000,13.920000,13.766667,13.826667,13.826667,228300
2022-09-23,13.820000,13.820000,13.286667,13.573333,13.573333,106050
2022-09-26,13.573333,13.593333,13.466667,13.520000,13.520000,265650
2022-09-27,13.613333,13.613333,13.480000,13.526667,13.526667,447750
2022-09-28,13.333333,13.580000,13.333333,13.580000,13.580000,309750
2022-09-29,13.600000,13.600000,13.380000,13.460000,13.460000,446550
2022-09-30,13.400000,13.520000,13.360000,13.493333,13.493333,384600
2022-10-03,13.000000,13.000000,12.820000,12.900000,12.900000,234900
2022-10-04,13.466667,13.546667,13.393333,13.546667,13.546667,300300
2022-10-05,12.800000,13.293333,12.800000,13.253333,13.253333,169500
2022-10-06,13.333333,13.420000,13.306667,13.333333,13.333333,124350
2022-10-07,12.526667,12.566667,12.420000,12.446667,12.446667,206700
2022-10-10,12.760000,12.760000,12.306667,12.380000,12.380000,278100
2022-10-11,11.926667,12.173333,11.726667,11.880000,11.880000,280350
2022-10-12,12.313333,12.353333,12.260000,12.266667,12.266667,112050
2022-10-13,11.946667,12.573333,11.946667,12.513333,12.513333,305850
2022-10-14,12.646667,12.666667,12.426667,12.460000,12.460000,226650
2022-10-17,12.886667,12.886667,12.466667,12.540000,12.540000,226800
2022-10-18,12.860000,12.860000,12.340000,12.386667,12.386667,366000
2022-10-19,12.566667,12.573333,12.493333,12.506667,12.506667,288000
2022-10-20,12.626667,12.746667,12.560000,12.580000,12.580000,570750
2022-10-21,11.966667,12.766667,11.966667,12.693333,12.693333,147000
2022-10-24,12.453333,12.526667,12.426667,12.513333,12.513333,246300
2022-10-25,12.433333,12.613333,12.046667,12.566667,12.566667,342300
2022-10-26,12.620000,12.726667,12.600000,12.660000,12.660000,164400
2022-10-27,12.453333,12.500000,12.340000,12.360000,12.360000,563700
2022-10-28,12.406667,12.526667,12.406667,12.513333,12.513333,175950
2022-10-31,12.373333,12.420000,12.326667,12.326667,12.326667,436500
2022-11-01,12.633333,12.633333,12.453333,12.453333,12.453333,535500
2022-11-02,12.480000,12.546667,12.300000,12.320000,12.320000,483000
2022-11-03,12.233333,12.306667,12.226667,12.273333,12.273333,496650
2022-11-04,12.346667,12.526667,12.346667,12.526667,12.526667,504000
2022-11-07,13.093333,13.093333,12.626667,12.646667,12.646667,454200
2022-11-08,12.353333,12.866667,12.353333,12.800000,12.800000,542700
2022-11-09,12.920000,13.080000,12.706667,12.793333,12.793333,343950
2022-11-10,13.053333,13.540000,13.053333,13.540000,13.540000,269550
2022-11-11,13.560000,13.633333,13.366667,13.540000,13.540000,52050
2022-11-14,12.786667,12.966667,12.786667,12.920000,12.920000,190050
2022-11-15,13.340000,13.340000,13.006667,13.200000,13.200000,124500
2022-11-16,13.193333,13.200000,13.140000,13.180000,13.180000,142950
2022-11-17,13.406667,13.466667,12.900000,13.226667,13.226667,197850
2022-11-18,13.373333,13.393333,13.306667,13.326667,13.326667,86100
2022-11-21,13.126667,13.133333,13.066667,13.093333,13.093333,125550
2022-11-22,13.420000,13.500000,13.406667,13.473333,13.473333,102900
2022-11-23,13.533333,13.680000,13.533333,13.660000,13.660000,45600
2022-11-25,13.566667,13.686667,13.566667,13.673333,13.673333,98250
2022-11-28,13.373333,13.753333,13.373333,13.620000,13.620000,77100
2022-11-29,13.560000,13.633333,13.546667,13.546667,13.546667,136950
2022-11-30,13.373333,13.593333,13.300000,13.553333,13.553333,144300
2022-12-01,13.506667,13.593333,13.480000,13.560000,13.560000,121500
2022-12-02,13.306667,13.413333,13.280000,13.413333,13.413333,85050
2022-12-05,13.240000,13.253333,13.093333,13.160000,13.160000,299850
2022-12-06,13.180000,13.206667,13.046667,13.113333,13.113333,622050
2022-12-07,13.373333,13.386667,13.306667,13.340000,13.340000,161550
2022-12-08,13.566667,13.566667,13.373333,13.446667,13.446667,135000
2022-12-09,13.500000,13.653333,13.500000,13.600000,13.600000,83550
2022-12-12,13.580000,13.686667,13.526667,13.553333,13.553333,98550
2022-12-13,13.900000,13.906667,13.733333,13.813333,13.813333,109350
2022-12-14,13.826667,14.206667,13.713333,13.793333,13.793333,57150
2022-12-15,13.733333,13.886667,13.580000,13.613333,13.613333,107700
2022-12-16,13.733333,13.806667,13.713333,13.780000,13.780000,71850
2022-12-19,13.406667,13.826667,13.406667,13.766667,13.766667,131100
2022-12-20,14.066667,14.160000,14.020000,14.020000,14.020000,167250
2022-12-21,13.960000,14.060000,13.913333,13.913333,13.913333,83250
2022-12-22,13.626667,14.100000,13.626667,14.066667,14.066667,165750
2022-12-23,13.666667,14.540000,13.666667,14.146667,14.146667,54000
2022-12-27,14.240000,14.273333,14.213333,14.233333,14.233333,60300
2022-12-28,14.326667,14.326667,14.126667,14.166667,14.166667,86700
2022-12-29,13.753333,14.273333,13.753333,14.233333,14.233333,96300
2022-12-30,14.366667,14.533333,14.200000,14.266667,14.266667,55650
2023-01-03,14.746667,14.746667,14.280000,14.313333,14.313333,85950
2023-01-04,14.106667,14.106667,13.933333,13.966667,13.966667,88500
2023-01-05,13.780000,13.840000,13.746667,13.800000,13.800000,125550
2023-01-06,13.886667,14.120000,13.813333,14.106667,14.106667,82050
2023-01-09,14.126667,14.186667,14.093333,14.100000,14.100000,70200
2023-01-10,14.173333,14.200000,14.126667,14.166667,14.166667,122550
2023-01-11,14.166667,14.480000,14.166667,14.433333,14.433333,115350
2023-01-12,14.973333,15.513333,14.973333,15.406667,15.406667,97650
2023-01-13,15.633333,15.906667,15.633333,15.873333,15.873333,68400
2023-01-17,15.580000,15.760000,15.580000,15.746667,15.746667,60150
2023-01-18,15.606667,15.653333,15.413333,15.420000,15.420000,73650
2023-01-19,15.560000,15.653333,15.300000,15.626667,15.626667,170550
2023-01-20,15.420000,15.446667,15.273333,15.413333,15.413333,42150
2023-01-23,15.386667,15.546667,15.386667,15.506667,15.506667,49950
2023-01-24,15.666667,15.766667,15.600000,15.746667,15.746667,360150
2023-01-25,15.660000,15.753333,15.620000,15.740000,15.740000,193950
2023-01-26,15.593333,15.720000,15.586667,15.640000,15.640000,151200
2023-01-27,15.733333,15.773333,15.686667,15.746667,15.746667,36450
2023-01-30,15.740000,15.773333,15.700000,15.700000,15.700000,33450
2023-01-31,15.673333,15.720000,15.660000,15.680000,15.680000,27000
2023-02-01,15.613333,15.786667,15.606667,15.713333,15.713333,56700
2023-02-02,15.686667,15.686667,15.440000,15.460000,15.460000,33300
2023-02-03,15.353333,15.353333,15.106667,15.200000,15.200000,33750
2023-02-06,15.100000,15.100000,15.013333,15.086667,15.086667,48150
2023-02-07,15.006667,15.166667,14.913333,15.080000,15.080000,59400
2023-02-08,15.100000,15.126667,15.020000,15.026667,15.026667,33150
2023-02-09,15.086667,15.086667,14.906667,14.926667,14.926667,52200
2023-02-10,15.093333,15.233333,15.093333,15.213333,15.213333,37650
2023-02-13,15.346667,15.346667,15.146667,15.313333,15.313333,54300
2023-02-14,15.193333,15.353333,15.186667,15.260000,15.260000,46050
2023-02-15,15.060000,15.113333,15.060000,15.106667,15.106667,73950
2023-02-16,14.913333,15.166667,14.913333,15.126667,15.126667,29250
2023-02-17,15.073333,15.126667,15.040000,15.126667,15.126667,32250
2023-02-21,14.966667,14.966667,14.886667,14.893333,14.893333,61200
2023-02-22,14.886667,14.886667,14.780000,14.786667,14.786667,39450
2023-02-23,14.886667,14.933333,14.800000,14.893333,14.893333,49800
2023-02-24,14.640000,14.813333,14.640000,14.786667,14.786667,39450
2023-02-27,14.833333,14.846667,14.806667,14.806667,14.806667,67500
2023-02-28,14.746667,14.960000,14.746667,14.920000,14.920000,80400
2023-03-01,14.740000,14.860000,14.740000,14.813333,14.813333,110100
2023-03-02,14.753333,14.800000,14.720000,14.793333,14.793333,66600
2023-03-03,14.966667,15.273333,14.966667,15.253333,15.253333,45150
2023-03-06,15.266667,15.373333,15.266667,15.320000,15.320000,76650
2023-03-07,15.340000,15.340000,15.133333,15.140000,15.140000,35100
2023-03-08,15.420000,15.473333,15.386667,15.406667,15.406667,39750
2023-03-09,16.126667,16.126667,15.773333,15.833333,15.833333,64200
2023-03-10,15.266667,15.300000,15.080000,15.173333,15.173333,40050
2023-03-13,15.133333,15.206667,15.073333,15.120000,15.120000,41550
2023-03-14,14.900000,14.900000,14.680000,14.833333,14.833333,62400
2023-03-15,14.513333,14.566667,14.460000,14.520000,14.520000,88950
2023-03-16,14.593333,14.780000,14.593333,14.760000,14.760000,111450
2023-03-17,14.773333,14.800000,14.733333,14.746667,14.746667,98100
2023-03-20,14.606667,14.720000,14.586667,14.646667,14.646667,38250
2023-03-21,14.653333,14.833333,14.606667,14.746667,14.746667,32250
2023-03-22,14.513333,14.646667,14.480000,14.513333,14.513333,59700
2023-03-23,14.646667,14.706667,14.586667,14.600000,14.600000,47550
2023-03-24,14.773333,14.786667,14.733333,14.766667,14.766667,50400
2023-03-27,14.880000,14.880000,14.813333,14.840000,14.840000,53100
2023-03-28,15.073333,15.100000,15.046667,15.073333,15.073333,44700
2023-03-29,15.166667,15.166667,14.946667,15.006667,15.006667,262200
2023-03-30,15.180000,15.180000,14.940000,14.973333,14.973333,44700
2023-03-31,14.720000,15.206667,14.720000,15.060000,15.060000,37650
2023-04-03,14.933333,15.100000,14.933333,15.086667,15.086667,49950
2023-04-04,15.046667,15.046667,14.826667,14.846667,14.846667,70350
2023-04-05,14.966667,14.966667,14.720000,14.766667,14.766667,38400
2023-04-06,14.753333,15.000000,14.680000,15.000000,15.000000,51150
2023-04-10,14.266667,14.306667,14.206667,14.306667,14.306667,83850
2023-04-11,14.340000,14.353333,14.306667,14.320000,14.320000,81600
2023-04-12,14.413333,14.440000,14.353333,14.393333,14.393333,84300
2023-04-13,14.460000,14.593333,14.460000,14.540000,14.540000,146100
2023-04-14,14.693333,14.706667,14.573333,14.620000,14.620000,45900
2023-04-17,14.640000,14.640000,14.553333,14.600000,14.600000,88050
2023-04-18,14.766667,14.973333,14.766667,14.940000,14.940000,45600
2023-04-19,14.726667,14.766667,14.726667,14.726667,14.726667,23100
2023-04-20,14.586667,14.866667,14.586667,14.846667,14.846667,62550
2023-04-21,15.000000,15.000000,14.813333,14.880000,14.880000,41250
2023-04-24,14.860000,14.906667,14.813333,14.860000,14.860000,44100
2023-04-25,15.046667,15.166667,14.820000,14.820000,14.820000,42750
2023-04-26,14.940000,15.120000,14.820000,14.820000,14.820000,48000
2023-04-27,14.933333,15.093333,14.913333,15.073333,15.073333,299100
2023-04-28,14.900000,15.126667,14.900000,15.106667,15.106667,26700
2023-05-01,15.166667,15.300000,14.993333,15.286667,15.286667,28050
2023-05-02,15.046667,15.073333,14.960000,15.073333,15.073333,48900
2023-05-03,15.146667,15.206667,15.126667,15.173333,15.173333,27150
2023-05-04,15.086667,15.333333,14.893333,15.266667,15.266667,88050
2023-05-05,15.286667,15.366667,15.266667,15.320000,15.320000,41700
2023-05-08,15.393333,15.500000,15.346667,15.386667,15.386667,30150
2023-05-09,15.753333,15.753333,15.273333,15.546667,15.546667,51150
2023-05-10,15.580000,15.580000,15.420000,15.486667,15.486667,39600
2023-05-11,15.306667,15.553333,15.306667,15.506667,15.506667,34050
2023-05-12,15.000000,15.600000,15.000000,15.553333,15.553333,33300
2023-05-15,15.566667,15.686667,15.560000,15.686667,15.686667,71400
2023-05-16,15.733333,15.733333,15.626667,15.733333,15.733333,73650
2023-05-17,15.720000,15.833333,15.620000,15.660000,15.660000,33750
2023-05-18,15.573333,15.666667,15.420000,15.420000,15.420000,44550
2023-05-19,15.420000,15.453333,14.766667,15.453333,15.453333,60750
2023-05-22,15.440000,15.786667,15.440000,15.526667,15.526667,51750
2023-05-23,15.573333,15.693333,15.493333,15.533333,15.533333,46800
2023-05-24,15.300000,15.500000,15.206667,15.233333,15.233333,97500
2023-05-25,15.140000,15.140000,15.046667,15.073333,15.073333,88200
2023-05-26,14.153333,14.833333,14.153333,14.786667,14.786667,48600
2023-05-30,14.366667,14.366667,14.293333,14.333333,14.333333,79200
2023-05-31,13.900000,13.926667,13.813333,13.906667,13.906667,105900
2023-06-01,14.206667,14.320000,14.206667,14.286667,14.286667,154350
2023-06-02,14.300000,14.526667,14.300000,14.500000,14.500000,99000
2023-06-05,14.333333,14.366667,14.253333,14.306667,14.306667,140550
2023-06-06,14.466667,14.800000,14.466667,14.800000,14.800000,75300
2023-06-07,14.546667,14.573333,14.426667,14.460000,14.460000,46950
2023-06-08,14.420000,14.573333,14.420000,14.533333,14.533333,247500
2023-06-09,14.486667,14.720000,14.486667,14.666667,14.666667,424050
2023-06-12,14.706667,14.826667,14.706667,14.793333,14.793333,61800
2023-06-13,14.920000,14.933333,14.853333,14.866667,14.866667,66300
2023-06-14,14.986667,15.013333,14.866667,14.966667,14.966667,36900
2023-06-15,14.566667,14.646667,14.540000,14.626667,14.626667,66300
2023-06-16,14.493333,14.493333,14.286667,14.300000,14.300000,44100
2023-06-20,14.406667,14.460000,14.353333,14.373333,14.373333,73050
2023-06-21,13.866667,14.433333,13.866667,14.406667,14.406667,86250
2023-06-22,13.966667,14.073333,13.946667,13.960000,13.960000,175050
2023-06-23,13.586667,14.046667,13.586667,13.960000,13.960000,101550
2023-06-26,13.860000,14.080000,13.860000,14.080000,14.080000,159750
2023-06-27,13.633333,14.200000,13.633333,14.146667,14.146667,180900
2023-06-28,14.293333,14.380000,14.246667,14.360000,14.360000,210150
2023-06-29,14.473333,14.533333,14.473333,14.506667,14.506667,165750
2023-06-30,14.326667,14.386667,14.273333,14.346667,14.346667,47700
2023-07-03,14.886667,14.886667,14.233333,14.280000,14.280000,74250
2023-07-05,14.160000,14.160000,14.040000,14.040000,14.040000,129150
2023-07-06,13.893333,14.000000,13.853333,13.900000,13.900000,91650
2023-07-07,13.960000,14.186667,13.960000,14.146667,14.146667,148650
2023-07-10,14.166667,14.166667,14.093333,14.120000,14.120000,105450
2023-07-11,14.340000,14.546667,14.340000,14.546667,14.546667,130350
2023-07-12,14.586667,15.220000,14.586667,15.013333,15.013333,1040100
2023-07-13,14.120000,14.133333,13.780000,14.100000,14.100000,195000
2023-07-14,14.140000,14.140000,13.900000,14.053333,14.053333,60450
2023-07-17,14.193333,14.400000,13.573333,14.186667,14.186667,796800
2023-07-18,14.226667,14.600000,13.873333,14.266667,14.266667,112950
2023-07-19,14.140000,14.320000,13.953333,14.113333,14.113333,46950
2023-07-20,13.553333,14.146667,13.553333,13.926667,13.926667,81900
2023-07-21,13.820000,14.140000,13.493333,13.886667,13.886667,72300
2023-07-24,13.713333,14.186667,13.713333,13.853333,13.853333,139950
2023-07-25,13.506667,13.913333,13.506667,13.826667,13.826667,94050
2023-07-26,13.520000,13.973333,13.520000,13.660000,13.660000,45000
2023-07-27,14.080000,14.306667,13.920000,14.006667,14.006667,121650
2023-07-28,13.566667,14.413333,13.566667,13.933333,13.933333,102450
2023-07-31,13.466667,14.233333,13.466667,13.826667,13.826667,68700
2023-08-01,13.726667,13.873333,13.580000,13.753333,13.753333,78150
2023-08-02,13.373333,13.653333,13.366667,13.366667,13.366667,91950
2023-08-03,13.326667,13.393333,13.293333,13.393333,13.393333,162750
2023-08-04,13.726667,13.946667,13.626667,13.660000,13.660000,123000
2023-08-07,13.640000,13.746667,13.346667,13.740000,13.740000,99300
2023-08-08,13.406667,14.200000,13.406667,13.793333,13.793333,268950
2023-08-09,13.900000,14.373333,13.806667,14.013333,14.013333,135450
2023-08-10,13.486667,14.413333,13.486667,13.973333,13.973333,101700
2023-08-11,13.900000,14.053333,13.900000,13.940000,13.940000,122100
2023-08-14,13.706667,14.386667,13.706667,14.186667,14.186667,153000
2023-08-15,13.986667,13.986667,13.686667,13.846667,13.846667,88800
2023-08-16,13.826667,14.160000,13.786667,13.860000,13.860000,89850
2023-08-17,13.846667,14.180000,13.693333,13.700000,13.700000,143400
2023-08-18,13.246667,13.826667,13.213333,13.533333,13.533333,83250
2023-08-21,13.540000,13.853333,13.253333,13.626667,13.626667,173850
2023-08-22,13.933333,13.933333,13.626667,13.653333,13.653333,224550
2023-08-23,13.680000,13.920000,13.680000,13.840000,13.840000,68700
2023-08-24,13.900000,13.920000,13.733333,13.733333,13.733333,87600
2023-08-25,13.933333,13.933333,13.633333,13.753333,13.753333,58350
2023-08-28,13.800000,13.800000,13.473333,13.766667,13.766667,255900
2023-08-29,13.666667,13.933333,13.666667,13.826667,13.826667,100500
2023-08-30,13.106667,13.920000,13.106667,13.486667,13.486667,95250
2023-08-31,13.646667,13.680000,13.626667,13.660000,13.660000,79350
2023-09-01,13.240000,13.793333,13.240000,13.700000,13.700000,73500
2023-09-05,13.933333,13.933333,13.566667,13.586667,13.586667,149400
